job_id,num_qubits,two_qubits,depth,priority,arrival_time,num_shots
1927,170,3,5,2,,74600
1928,162,2,18,2,,90200
1929,231,9,20,2,,52000
1930,212,8,12,2,,59700
1931,150,5,7,2,,18200
1932,186,3,15,2,,96800
1933,201,5,6,2,,90200
1934,215,4,9,2,,57000
1935,234,7,11,2,,41700
1936,171,6,15,2,,30500
1937,186,3,15,2,,25500
1938,185,2,13,2,,69000
1939,176,9,10,2,,38500
1940,225,10,8,2,,83300
1941,144,7,16,2,,67700
1942,245,3,9,2,,89400
1943,199,9,20,2,,73100
1944,138,4,14,2,,61200
1945,180,10,17,2,,39000
1946,204,2,14,2,,25400
1947,180,3,20,2,,96800
1948,176,2,18,2,,77000
1949,166,2,10,2,,50300
1950,191,9,14,2,,53000
1951,216,2,19,2,,45600
1952,233,4,18,2,,52800
1953,224,2,8,2,,60000
1954,223,5,14,2,,95100
1955,174,2,17,2,,68600
1956,180,5,19,2,,28700
1957,203,8,15,2,,58900
1958,184,9,16,2,,82200
1959,182,9,7,2,,90500
1960,142,1,17,2,,85600
1961,219,4,11,2,,81300
1962,183,2,16,2,,60900
1963,249,3,9,2,,43800
1964,220,7,7,2,,76400
1965,185,4,14,2,,48000
1966,209,6,9,2,,92800
1967,180,8,11,2,,12200
1968,218,10,15,2,,33400
1969,238,8,12,2,,84900
1970,207,9,19,2,,20300
1971,150,2,12,2,,16800
1972,231,2,12,2,,55700
1973,190,5,9,2,,83600
1974,225,8,9,2,,23400
1975,198,5,16,2,,12000
1976,165,4,15,2,,68700
1977,154,4,19,2,,37100
1978,246,5,13,2,,49900
1979,221,6,15,2,,87700
1980,133,5,18,2,,48600
1981,218,8,18,2,,39400
1982,193,9,16,2,,95800
1983,244,1,5,2,,63100
1984,222,4,7,2,,97500
1985,182,6,18,2,,59400
1986,159,9,15,2,,97900
1987,228,8,17,2,,19200
1988,150,8,20,2,,14000
1989,137,9,7,2,,97000
1990,242,2,17,2,,96700
1991,152,3,17,2,,22500
1992,181,10,9,2,,60500
1993,222,1,8,2,,97600
1994,145,7,14,2,,71000
1995,131,8,18,2,,76300
1996,196,2,6,2,,13900
1997,218,6,17,2,,19600
1998,239,1,9,2,,21300
1999,185,4,5,2,,90800
2000,172,4,17,2,,80500
2001,206,7,14,2,,17100
2002,185,2,18,2,,30300
2003,221,1,5,2,,86800
2004,234,7,5,2,,15200
2005,235,8,13,2,,29500
2006,178,3,17,2,,73200
2007,169,1,18,2,,12600
2008,178,7,12,2,,36700
2009,166,1,9,2,,45900
2010,141,2,19,2,,23500
2011,190,3,6,2,,42000
2012,229,5,5,2,,55600
2013,136,9,11,2,,65700
2014,142,7,16,2,,33700
2015,233,2,15,2,,35500
2016,186,4,9,2,,17300
2017,226,8,8,2,,63600
2018,180,9,5,2,,26900
2019,220,5,8,2,,47700
2020,231,4,19,2,,99400
2021,163,9,12,2,,76200
2022,187,8,8,2,,72700
2023,162,9,19,2,,74300
2024,137,10,19,2,,87600
2025,226,3,6,2,,32600
2026,145,9,10,2,,26700
2027,184,8,17,2,,99800
2028,198,6,12,2,,10800
2029,247,8,15,2,,14000
2030,155,8,5,2,,39700
2031,191,6,6,2,,79800
2032,241,1,15,2,,92600
2033,162,2,6,2,,42100
2034,218,8,17,2,,86600
2035,135,3,8,2,,79600
2036,237,8,20,2,,91500
2037,211,1,19,2,,18800
2038,141,4,10,2,,66000
2039,232,6,17,2,,88600
2040,181,8,15,2,,16400
2041,197,3,6,2,,32500
2042,225,3,14,2,,55900
2043,241,7,9,2,,13100
2044,139,3,7,2,,30100
2045,165,7,13,2,,48400
2046,220,4,18,2,,45100
2047,239,2,14,2,,92800
2048,167,4,14,2,,72100
2049,165,4,12,2,,41400
2050,226,7,13,2,,99300
2051,246,4,14,2,,42700
2052,137,10,15,2,,38900
2053,219,2,15,2,,76800
2054,168,3,15,2,,82600
2055,177,3,5,2,,86400
2056,152,10,10,2,,72000
2057,141,3,7,2,,13100
2058,195,3,11,2,,48500
2059,201,6,14,2,,12900
2060,236,1,8,2,,33000
2061,229,2,9,2,,44900
2062,153,10,10,2,,40000
2063,239,3,9,2,,60200
2064,152,6,6,2,,24500
2065,169,1,9,2,,12600
2066,239,8,8,2,,83000
2067,232,2,7,2,,43800
2068,152,8,12,2,,82900
2069,244,2,10,2,,20700
2070,137,10,13,2,,79900
2071,137,4,9,2,,53400
2072,165,4,17,2,,58100
2073,236,2,15,2,,70000
2074,140,1,11,2,,66300
2075,220,10,19,2,,68000
2076,202,7,5,2,,60000
2077,192,3,17,2,,10000
2078,217,10,15,2,,17000
2079,148,8,13,2,,84000
2080,131,3,8,2,,74500
2081,237,7,9,2,,43400
2082,130,3,15,2,,77200
2083,184,8,18,2,,54900
2084,204,1,13,2,,69600
2085,215,7,19,2,,74100
2086,224,1,20,2,,69800
2087,239,10,8,2,,58000
2088,240,2,19,2,,74700
2089,130,7,10,2,,28200
2090,185,1,17,2,,23800
2091,235,5,12,2,,88100
2092,221,3,9,2,,48500
2093,151,6,5,2,,42600
2094,153,1,7,2,,89700
2095,218,9,6,2,,60400
2096,139,4,17,2,,32100
2097,144,9,9,2,,12200
2098,184,1,18,2,,22600
2099,206,1,8,2,,69900
2100,187,10,14,2,,24800
2101,178,10,12,2,,72500
2102,164,8,16,2,,90900
2103,231,8,5,2,,41800
2104,184,3,7,2,,76300
2105,162,1,14,2,,73300
2106,190,3,15,2,,96300
2107,242,8,15,2,,64900
2108,242,2,19,2,,94200
2109,218,10,12,2,,57000
2110,170,5,7,2,,42200
2111,146,6,7,2,,49900
2112,187,3,10,2,,86000
2113,222,5,5,2,,49300
2114,158,6,8,2,,75000
2115,188,1,14,2,,52400
2116,185,2,11,2,,32200
2117,200,6,18,2,,32100
2118,195,4,18,2,,69700
2119,133,10,20,2,,40200
2120,158,4,16,2,,56900
2121,229,3,18,2,,89800
2122,196,9,16,2,,19300
2123,172,4,16,2,,10600
2124,202,8,6,2,,62000
2125,249,5,8,2,,46700
2126,220,1,15,2,,19600
2127,231,8,11,2,,61700
2128,147,1,5,2,,71700
2129,207,3,14,2,,19900
2130,172,1,8,2,,56700
2131,229,4,16,2,,22400
2132,229,8,8,2,,91100
2133,218,3,14,2,,83300
2134,227,1,14,2,,48900
2135,232,2,12,2,,46100
2136,173,10,8,2,,77000
2137,169,3,13,2,,90000
2138,144,10,8,2,,83800
2139,142,2,6,2,,82100
2140,235,8,15,2,,23400
2141,250,7,6,2,,27400
2142,219,10,12,2,,52700
2143,242,6,9,2,,96600
2144,173,9,19,2,,84800
2145,169,9,9,2,,76900
2146,180,2,20,2,,94000
2147,159,9,9,2,,58900
2148,230,3,8,2,,71900
2149,235,10,14,2,,74800
2150,249,7,9,2,,76100
2151,244,8,8,2,,55300
2152,247,2,9,2,,24900
2153,197,2,16,2,,60100
2154,238,8,16,2,,11500
2155,166,3,10,2,,31700
2156,183,9,6,2,,10300
2157,215,8,18,2,,87800
2158,131,4,15,2,,53800
2159,197,2,12,2,,38200
2160,220,10,16,2,,95600
2161,219,6,18,2,,32100
2162,190,6,13,2,,10200
2163,175,3,14,2,,100000
2164,159,5,5,2,,14900
2165,225,1,14,2,,73700
2166,144,5,15,2,,16800
2167,156,8,5,2,,48400
2168,197,1,15,2,,51900
2169,173,8,9,2,,16400
2170,240,7,15,2,,56500
2171,168,3,6,2,,43200
2172,137,2,10,2,,52400
2173,167,10,18,2,,83300
2174,221,1,13,2,,72100
2175,235,8,19,2,,82700
2176,200,1,16,2,,98500
2177,243,1,15,2,,94600
2178,153,1,12,2,,81800
2179,243,1,20,2,,85400
2180,133,6,17,2,,65500
2181,250,5,7,2,,69900
2182,190,6,6,2,,18100
2183,232,3,15,2,,65000
2184,202,10,14,2,,61800
2185,136,6,8,2,,41600
2186,145,3,20,2,,67700
2187,190,2,13,2,,80200
2188,146,6,16,2,,86200
2189,176,6,11,2,,87200
2190,216,6,5,2,,57100
2191,221,5,19,2,,30000
2192,160,10,18,2,,97800
2193,244,3,20,2,,10800
2194,224,2,18,2,,59200
2195,201,9,18,2,,73100
2196,150,3,7,2,,32900
2197,242,1,7,2,,47400
2198,233,3,13,2,,35200
2199,179,1,16,2,,43000
2200,175,9,12,2,,68600
2201,136,7,10,2,,34000
2202,184,8,16,2,,99100
2203,192,10,20,2,,72200
2204,179,6,11,2,,11500
2205,158,3,19,2,,87600
2206,163,1,18,2,,53300
2207,150,7,17,2,,80400
2208,142,2,14,2,,44000
2209,210,2,6,2,,67700
2210,218,4,19,2,,76000
2211,146,4,14,2,,78100
2212,175,3,8,2,,47900
2213,134,2,12,2,,80000
2214,173,8,7,2,,82200
2215,225,10,6,2,,92900
2216,225,6,11,2,,81300
2217,227,1,20,2,,85100
2218,157,2,19,2,,30600
2219,146,5,13,2,,85200
2220,197,7,14,2,,83200
2221,160,7,20,2,,33600
2222,185,9,6,2,,87100
2223,226,2,5,2,,14900
2224,173,5,9,2,,68200
2225,185,10,6,2,,50300
2226,236,7,5,2,,52500
2227,226,8,8,2,,70300
2228,216,5,16,2,,42700
2229,148,1,10,2,,71000
2230,247,8,10,2,,26800
2231,169,6,8,2,,13400
2232,162,10,12,2,,80500
2233,235,4,8,2,,77400
2234,166,2,20,2,,70400
2235,241,6,12,2,,58000
2236,171,3,6,2,,84100
2237,189,1,19,2,,30100
2238,205,7,14,2,,99200
2239,171,6,7,2,,13300
2240,188,4,8,2,,77700
2241,138,9,9,2,,55400
2242,228,7,11,2,,53600
2243,146,7,5,2,,39600
2244,194,10,15,2,,31600
2245,182,10,19,2,,69100
2246,192,7,12,2,,75100
2247,243,3,11,2,,62400
2248,178,8,20,2,,80000
2249,189,8,15,2,,20800
2250,198,6,11,2,,80500
2251,202,2,9,2,,28200
2252,183,3,20,2,,76800
2253,147,7,13,2,,51500
2254,211,7,8,2,,12400
2255,247,10,13,2,,92500
2256,170,4,10,2,,75900
2257,244,4,5,2,,43500
2258,178,5,20,2,,95400
2259,186,2,12,2,,89200
2260,189,1,13,2,,72500
2261,244,5,12,2,,13300
2262,199,6,5,2,,14600
2263,202,9,10,2,,22100
2264,132,3,9,2,,47900
2265,179,6,12,2,,57100
2266,234,3,17,2,,14400
2267,241,2,16,2,,47100
2268,175,4,19,2,,80200
2269,248,1,20,2,,75800
2270,196,8,6,2,,64300
2271,208,9,11,2,,32800
2272,163,3,15,2,,98900
2273,150,4,17,2,,18800
2274,145,6,9,2,,15900
2275,171,9,10,2,,97600
2276,203,9,10,2,,82500
2277,147,5,12,2,,44600
2278,137,1,15,2,,72900
2279,164,8,19,2,,13900
2280,149,6,8,2,,89500
2281,157,1,11,2,,58500
2282,228,7,13,2,,55700
2283,200,2,10,2,,34500
2284,203,8,14,2,,41500
2285,185,7,17,2,,46400
2286,231,5,18,2,,72600
2287,242,9,12,2,,28800
2288,155,9,17,2,,32300
2289,192,5,9,2,,40100
2290,178,7,16,2,,59800
2291,233,3,17,2,,43000
2292,222,3,16,2,,16900
2293,208,2,17,2,,33200
2294,248,5,18,2,,65300
2295,176,10,17,2,,54500
2296,211,6,15,2,,71600
2297,151,8,19,2,,42800
2298,215,7,17,2,,57700
2299,157,7,11,2,,39600
2300,146,9,15,2,,11500
2301,224,5,14,2,,30600
2302,213,1,17,2,,35300
2303,230,2,18,2,,68200
2304,229,5,9,2,,48000
2305,220,9,10,2,,30900
2306,169,9,7,2,,10100
2307,157,9,9,2,,50600
2308,150,9,16,2,,30200
2309,222,6,8,2,,28400
2310,165,6,20,2,,68000
2311,222,9,12,2,,83100
2312,143,9,6,2,,42800
2313,188,7,6,2,,63600
2314,134,10,20,2,,98500
2315,205,1,8,2,,95400
2316,226,8,18,2,,51600
2317,173,1,11,2,,26300
2318,142,6,12,2,,40700
2319,135,7,14,2,,26900
2320,213,2,16,2,,81900
2321,171,10,13,2,,11700
2322,237,9,8,2,,25900
2323,168,5,5,2,,94500
2324,177,5,11,2,,71400
2325,190,1,14,2,,91400
2326,211,6,6,2,,79600
2327,246,3,15,2,,19500
2328,136,2,5,2,,78800
2329,159,3,20,2,,50200
2330,200,5,17,2,,46600
2331,174,3,17,2,,14100
2332,172,10,18,2,,37000
2333,206,10,7,2,,89000
2334,158,9,20,2,,32000
2335,209,9,7,2,,23000
2336,230,1,18,2,,14200
2337,159,6,14,2,,83900
2338,154,3,10,2,,26600
2339,242,2,10,2,,76300
2340,184,5,13,2,,17300
2341,197,3,20,2,,65000
2342,200,5,10,2,,79400
2343,201,2,8,2,,94400
2344,159,9,14,2,,25900
2345,189,1,8,2,,76900
2346,141,6,20,2,,68200
2347,160,10,12,2,,60800
2348,160,6,10,2,,29300
2349,152,6,9,2,,23400
2350,132,7,6,2,,69800
2351,132,1,18,2,,24400
2352,245,5,6,2,,50000
2353,234,5,15,2,,42900
2354,133,6,16,2,,50000
2355,240,3,7,2,,84900
2356,147,3,11,2,,18700
2357,186,4,12,2,,49300
2358,137,10,19,2,,58300
2359,215,9,6,2,,31500
2360,202,7,16,2,,90600
2361,176,6,10,2,,38300
2362,157,6,15,2,,13700
2363,158,1,8,2,,18100
2364,175,5,13,2,,84100
2365,215,1,13,2,,25700
2366,143,4,15,2,,88000
2367,214,8,10,2,,11600
2368,179,7,8,2,,83600
2369,146,2,15,2,,62700
2370,228,9,18,2,,34800
2371,231,3,7,2,,77600
2372,152,8,12,2,,14600
2373,178,2,10,2,,49100
2374,247,5,7,2,,26000
2375,154,6,15,2,,34300
2376,246,2,8,2,,80800
2377,168,2,17,2,,22100
2378,177,1,15,2,,80900
2379,229,5,11,2,,52700
2380,201,3,13,2,,56400
2381,246,6,18,2,,90700
2382,223,9,8,2,,86800
2383,211,1,5,2,,47900
2384,146,7,13,2,,43500
2385,193,2,6,2,,25400
2386,179,2,8,2,,14900
2387,234,6,13,2,,53900
2388,200,8,11,2,,40500
2389,184,6,19,2,,26000
2390,132,3,14,2,,81400
2391,151,3,7,2,,77600
2392,162,3,6,2,,72800
2393,241,6,7,2,,13300
2394,198,3,10,2,,61600
2395,215,10,10,2,,83300
2396,167,6,12,2,,73600
2397,140,10,14,2,,51600
2398,204,5,16,2,,19800
2399,154,1,18,2,,52800
2400,146,6,17,2,,78900
2401,185,4,18,2,,31000
2402,151,2,5,2,,30100
2403,198,9,16,2,,86700
2404,231,5,12,2,,34700
2405,220,2,10,2,,83000
2406,132,6,15,2,,49400
2407,218,7,13,2,,25700
2408,238,5,10,2,,59100
2409,181,9,7,2,,19100
2410,185,6,7,2,,64700
2411,225,8,5,2,,87400
2412,175,9,19,2,,93400
2413,219,9,20,2,,56400
2414,150,2,12,2,,53200
2415,246,5,16,2,,56400
2416,200,10,17,2,,18100
2417,244,7,9,2,,61000
2418,239,6,8,2,,67500
2419,155,8,17,2,,57300
2420,190,5,6,2,,20700
2421,190,1,20,2,,28700
2422,193,3,20,2,,44200
2423,159,5,16,2,,98400
2424,166,2,13,2,,12900
2425,215,5,10,2,,67900
2426,247,5,11,2,,16800
2427,145,2,17,2,,66900
2428,132,4,11,2,,84900
2429,184,1,13,2,,76400
2430,150,5,17,2,,45100
2431,142,7,14,2,,58300
2432,191,3,8,2,,32300
2433,177,8,11,2,,58700
2434,194,9,19,2,,55700
2435,133,8,14,2,,68700
2436,189,10,14,2,,40100
2437,161,2,18,2,,85600
2438,170,8,5,2,,69800
2439,130,4,7,2,,68800
2440,212,1,10,2,,63100
2441,231,3,6,2,,26300
2442,174,5,17,2,,21000
2443,240,7,7,2,,45500
2444,247,3,15,2,,10500
2445,148,8,20,2,,20300
2446,198,8,6,2,,94300
2447,197,10,18,2,,10900
2448,175,7,8,2,,76600
2449,204,7,20,2,,91600
2450,177,10,8,2,,56900
2451,133,6,10,2,,47400
2452,158,7,9,2,,51400
2453,220,3,10,2,,81000
2454,203,10,6,2,,11800
2455,176,3,10,2,,57300
2456,177,10,6,2,,40600
2457,225,10,10,2,,31700
2458,196,4,17,2,,35600
2459,160,3,13,2,,36400
2460,208,6,19,2,,58500
2461,141,6,5,2,,33100
2462,208,1,10,2,,58200
2463,249,2,12,2,,25100
2464,220,8,10,2,,80600
2465,202,9,19,2,,93900
2466,142,1,19,2,,95500
2467,130,6,13,2,,61600
2468,147,1,8,2,,39300
2469,176,5,11,2,,52700
2470,156,4,9,2,,77800
2471,174,10,10,2,,93100
2472,195,9,18,2,,62100
2473,153,1,6,2,,66300
2474,178,7,5,2,,24000
2475,149,5,5,2,,98900
2476,136,9,19,2,,13700
2477,187,9,18,2,,36700
2478,141,10,10,2,,31100
2479,193,7,15,2,,27400
2480,174,10,10,2,,29100
2481,213,7,7,2,,49800
2482,165,8,8,2,,73900
2483,178,2,19,2,,88200
2484,190,8,18,2,,77100
2485,174,6,6,2,,46300
2486,205,3,20,2,,12700
2487,131,8,6,2,,34500
2488,138,9,14,2,,76400
2489,250,2,15,2,,50700
2490,144,4,13,2,,47200
2491,234,2,10,2,,10800
2492,202,5,16,2,,33400
2493,241,7,18,2,,70500
2494,155,4,17,2,,28000
2495,236,2,12,2,,75600
2496,151,3,16,2,,26800
2497,143,1,14,2,,90000
2498,238,9,19,2,,54500
2499,173,2,17,2,,59900
2500,227,7,7,2,,82800
2501,220,7,10,2,,49200
2502,160,1,6,2,,62800
2503,135,1,15,2,,63100
2504,249,7,6,2,,58400
2505,148,2,10,2,,39300
2506,167,9,17,2,,38800
2507,157,8,5,2,,45400
2508,177,5,7,2,,87700
2509,183,9,5,2,,19300
2510,202,6,20,2,,64600
2511,201,3,12,2,,30100
2512,140,4,18,2,,64500
2513,232,3,9,2,,100000
2514,223,5,19,2,,61100
2515,242,3,5,2,,84700
2516,150,3,13,2,,85900
2517,172,10,17,2,,55600
2518,183,6,20,2,,25000
2519,226,8,6,2,,66200
2520,187,4,18,2,,50100
2521,168,9,9,2,,66000
2522,249,1,10,2,,14100
2523,245,3,9,2,,19400
2524,189,10,7,2,,44300
2525,168,7,18,2,,74000
2526,151,10,14,2,,18800
2527,138,5,6,2,,88700
2528,177,8,11,2,,17600
2529,226,7,18,2,,53400
2530,241,9,10,2,,35500
2531,243,1,12,2,,24200
2532,246,10,10,2,,94600
2533,151,1,14,2,,40800
2534,144,3,6,2,,16000
2535,130,4,11,2,,96500
2536,132,5,7,2,,83900
2537,188,7,11,2,,52700
2538,178,1,19,2,,41500
2539,231,4,12,2,,49900
2540,199,3,11,2,,48000
2541,148,8,5,2,,92100
2542,208,10,6,2,,21000
2543,155,7,8,2,,49900
2544,223,6,15,2,,79900
2545,161,4,18,2,,96900
2546,192,5,14,2,,98700
2547,164,2,20,2,,36100
2548,145,6,16,2,,88000
2549,165,8,11,2,,98800
2550,191,10,7,2,,79400
2551,152,2,5,2,,54400
2552,237,4,10,2,,84600
2553,220,9,16,2,,90200
2554,239,6,11,2,,73000
2555,185,8,12,2,,17700
2556,213,7,16,2,,81800
2557,244,7,16,2,,67300
2558,155,4,20,2,,25100
2559,212,5,6,2,,28900
2560,173,10,14,2,,50600
2561,204,6,15,2,,65100
2562,195,8,5,2,,61800
2563,209,7,5,2,,13500
2564,235,7,20,2,,22100
2565,169,2,15,2,,77300
2566,217,5,19,2,,15900
2567,160,4,8,2,,93300
2568,141,2,12,2,,35400
2569,230,4,9,2,,72300
2570,245,5,14,2,,66800
2571,218,10,17,2,,29700
2572,212,7,6,2,,47600
2573,241,8,14,2,,95900
2574,236,8,12,2,,71100
2575,157,8,10,2,,46400
2576,228,8,17,2,,93900
2577,228,7,11,2,,73000
2578,225,3,9,2,,27200
2579,161,7,16,2,,86000
2580,200,6,15,2,,33000
2581,132,7,14,2,,23000
2582,150,8,8,2,,94000
2583,211,1,9,2,,29200
2584,172,5,12,2,,79700
2585,245,2,20,2,,74400
2586,150,2,13,2,,75300
2587,152,2,9,2,,98300
2588,151,8,14,2,,72400
2589,167,4,15,2,,21700
2590,222,6,9,2,,60800
2591,250,9,15,2,,46900
2592,147,6,18,2,,70200
2593,185,10,13,2,,48200
2594,199,1,16,2,,44800
2595,158,5,13,2,,41000
2596,177,8,12,2,,80900
2597,195,4,19,2,,51200
2598,216,8,7,2,,47700
2599,143,5,11,2,,95100
2600,222,3,7,2,,40500
2601,152,9,8,2,,71800
2602,242,9,5,2,,73800
2603,157,1,14,2,,33600
2604,137,10,6,2,,91500
2605,249,1,10,2,,35700
2606,201,5,12,2,,80900
2607,148,5,9,2,,41800
2608,234,1,10,2,,57700
2609,139,3,5,2,,84700
2610,238,10,10,2,,14500
2611,189,2,15,2,,56000
2612,227,2,17,2,,83700
2613,221,1,17,2,,68000
2614,140,4,10,2,,18900
2615,147,2,10,2,,46600
2616,239,3,19,2,,95700
2617,248,5,14,2,,39000
2618,191,5,19,2,,86800
2619,212,1,17,2,,33200
2620,226,3,7,2,,78400
2621,206,7,5,2,,99200
2622,182,6,7,2,,16400
2623,182,6,15,2,,83400
2624,240,5,7,2,,62700
2625,141,8,13,2,,68700
2626,178,9,12,2,,39300
2627,186,8,15,2,,36400
2628,181,5,9,2,,82300
2629,245,8,18,2,,50600
2630,246,2,5,2,,86000
2631,153,8,14,2,,27300
2632,239,3,6,2,,75800
2633,131,8,6,2,,62100
2634,210,5,8,2,,74900
2635,205,5,9,2,,18200
2636,158,8,5,2,,90700
2637,189,4,11,2,,51800
2638,177,1,18,2,,99000
2639,184,7,10,2,,48000
2640,200,4,19,2,,13500
2641,234,10,14,2,,41300
2642,139,10,15,2,,56000
2643,229,3,8,2,,65200
2644,224,6,20,2,,97600
2645,167,2,6,2,,59900
2646,139,2,15,2,,47300
2647,239,1,10,2,,81100
2648,215,9,12,2,,64600
2649,148,2,15,2,,58100
2650,140,9,10,2,,69700
2651,229,8,7,2,,70000
2652,201,10,19,2,,34900
2653,151,2,10,2,,30100
2654,202,9,16,2,,97600
2655,144,6,9,2,,84200
2656,182,4,7,2,,73900
2657,220,5,14,2,,98500
2658,207,8,20,2,,25600
2659,207,5,6,2,,67200
2660,143,8,19,2,,42300
2661,243,2,6,2,,29200
2662,199,5,20,2,,81600
2663,248,2,20,2,,15000
2664,234,10,17,2,,61900
2665,178,2,8,2,,44600
2666,221,7,5,2,,56500
2667,161,8,17,2,,77500
2668,202,2,16,2,,39700
2669,209,1,7,2,,88100
2670,156,3,13,2,,66400
2671,245,7,12,2,,27300
2672,164,7,20,2,,75500
2673,174,4,7,2,,55100
2674,218,7,11,2,,27500
2675,199,10,19,2,,32000
2676,142,7,6,2,,55500
2677,249,5,19,2,,90600
2678,198,8,13,2,,85500
2679,164,1,15,2,,19500
2680,194,9,18,2,,31100
2681,176,8,7,2,,74000
2682,167,3,12,2,,51600
2683,131,3,20,2,,49600
2684,138,9,12,2,,12000
2685,200,3,19,2,,50900
2686,136,2,15,2,,33100
2687,226,9,6,2,,40700
2688,142,4,10,2,,76300
2689,246,4,19,2,,57400
2690,159,5,12,2,,18700
2691,163,2,9,2,,10900
2692,148,3,5,2,,27700
2693,183,5,16,2,,46500
2694,179,1,5,2,,72300
2695,137,2,17,2,,54500
2696,134,8,11,2,,70800
2697,136,9,6,2,,43800
2698,169,1,19,2,,78400
2699,184,1,15,2,,22500
2700,228,10,11,2,,16300
2701,199,8,9,2,,57600
2702,175,1,17,2,,20000
2703,234,4,18,2,,93500
2704,225,10,19,2,,69500
2705,224,5,12,2,,81600
2706,226,5,11,2,,79300
2707,244,7,6,2,,20700
2708,199,9,15,2,,63300
2709,190,10,18,2,,63500
2710,187,1,12,2,,53900
2711,207,8,6,2,,28300
2712,140,2,7,2,,91100
2713,219,5,8,2,,77500
2714,223,9,11,2,,85100
2715,216,7,5,2,,27700
2716,147,4,13,2,,16100
2717,155,8,19,2,,52500
2718,211,8,15,2,,84900
2719,141,2,18,2,,82400
2720,204,10,7,2,,50200
2721,214,10,16,2,,21100
2722,228,8,6,2,,62500
2723,232,9,9,2,,15400
2724,213,10,19,2,,47800
2725,196,3,8,2,,33800
2726,219,2,9,2,,62300
2727,132,7,12,2,,71200
2728,186,3,16,2,,22200
2729,135,5,18,2,,74400
2730,164,7,10,2,,54000
2731,210,1,7,2,,99000
2732,186,8,8,2,,94700
2733,208,6,12,2,,84600
2734,236,1,6,2,,55700
2735,249,8,16,2,,26900
2736,240,3,15,2,,93600
2737,139,2,8,2,,28100
2738,213,9,6,2,,71700
2739,145,1,12,2,,79300
2740,189,4,19,2,,80200
2741,193,6,18,2,,28500
2742,228,5,19,2,,90400
2743,169,2,8,2,,77200
2744,217,10,16,2,,59000
2745,157,3,20,2,,46800
2746,145,1,13,2,,98200
2747,229,7,14,2,,85400
2748,139,10,6,2,,68000
2749,249,3,13,2,,25900
2750,206,4,18,2,,27900
2751,245,1,20,2,,60900
2752,224,2,14,2,,59300
2753,185,8,13,2,,26600
2754,185,1,16,2,,17200
2755,196,3,20,2,,18100
2756,198,3,6,2,,65500
2757,142,8,8,2,,59400
2758,249,4,15,2,,50900
2759,183,4,18,2,,52500
2760,239,3,8,2,,20300
2761,248,4,12,2,,29200
2762,222,4,12,2,,93800
2763,234,6,10,2,,93200
2764,176,7,7,2,,15100
2765,217,6,9,2,,84200
2766,221,7,14,2,,60600
2767,205,6,14,2,,47000
2768,135,8,6,2,,47300
2769,223,9,13,2,,86500
2770,245,1,6,2,,36000
2771,185,6,15,2,,91800
2772,231,4,10,2,,57200
2773,229,4,20,2,,80500
2774,193,2,16,2,,53800
2775,208,1,12,2,,52600
2776,145,2,14,2,,71200
2777,134,5,19,2,,53700
2778,144,5,17,2,,69100
2779,209,10,11,2,,64100
2780,207,5,14,2,,49700
2781,250,3,20,2,,46000
2782,234,6,6,2,,77200
2783,249,6,6,2,,48500
2784,238,7,19,2,,45700
2785,166,4,19,2,,62300
2786,148,9,17,2,,51000
2787,143,2,9,2,,34100
2788,249,8,7,2,,22600
2789,212,4,6,2,,47200
2790,227,7,12,2,,87500
2791,219,1,7,2,,71100
2792,239,4,10,2,,99200
2793,216,2,15,2,,29200
2794,234,2,16,2,,95200
2795,228,9,11,2,,22100
2796,245,4,8,2,,89300
2797,247,9,8,2,,20900
2798,182,10,12,2,,29400
2799,136,3,20,2,,59400
2800,200,3,14,2,,26000
2801,133,3,12,2,,69300
2802,186,5,16,2,,90100
2803,213,5,15,2,,35000
2804,208,10,14,2,,32900
2805,139,5,14,2,,36900
2806,144,2,6,2,,85700
2807,165,6,7,2,,65900
2808,144,1,20,2,,50800
2809,151,9,17,2,,86000
2810,226,2,13,2,,97700
2811,133,7,15,2,,35300
2812,184,1,5,2,,47000
2813,187,2,20,2,,31800
2814,206,4,9,2,,27500
2815,201,4,12,2,,26700
2816,180,1,17,2,,81000
2817,169,7,16,2,,61200
2818,211,3,8,2,,65400
2819,197,10,8,2,,98100
2820,220,2,10,2,,52300
2821,168,7,20,2,,92900
2822,242,9,6,2,,77500
2823,201,9,9,2,,67000
2824,189,8,11,2,,48700
2825,143,7,6,2,,81900
2826,170,6,11,2,,93400
2827,152,10,8,2,,61200
2828,140,3,12,2,,55900
2829,236,7,11,2,,50500
2830,140,5,15,2,,41700
2831,145,9,7,2,,75800
2832,164,4,17,2,,88200
2833,131,4,18,2,,48700
2834,210,1,13,2,,12300
2835,246,10,18,2,,47100
2836,227,2,15,2,,85400
2837,240,9,11,2,,70500
2838,173,6,6,2,,99500
2839,236,10,5,2,,25800
2840,145,6,5,2,,46400
2841,198,4,8,2,,53500
2842,241,8,11,2,,98000
2843,152,4,14,2,,35500
2844,221,5,15,2,,19100
2845,162,7,6,2,,71100
2846,244,7,15,2,,78300
2847,236,7,18,2,,69200
2848,161,5,17,2,,11500
2849,239,3,15,2,,31400
2850,218,8,10,2,,14000
2851,250,4,11,2,,78300
2852,162,9,9,2,,26000
2853,139,9,8,2,,32000
2854,206,6,17,2,,89700
2855,131,3,19,2,,31800
2856,202,10,20,2,,32600
2857,157,7,15,2,,20300
